A,Method,Horizon,phi,LT,AR_ours,OFR_ours,VI_ours,BO_ours,EI_ours,AR_paper,OFR_paper,VI_paper,BO_paper,EI_paper,absolute_error_AR,relative_error_AR,absolute_error_OFR,relative_error_OFR,absolute_error_VI,relative_error_VI,absolute_error_BO,relative_error_BO,absolute_error_EI,relative_error_EI
10,LightGBM,One-step,0.0,2,3.0207972391448163,0.9623841360309155,1.475248544870772,4.110910746894211,13.634225204847327,2.69,0.96,1.7,4.13,13.74,0.3307972391448164,0.12297295135495034,0.0023841360309155846,0.002483475032203734,0.224751455129228,0.1322067383113106,0.019089253105788906,0.004622095182999735,0.10577479515267285,0.00769831114648274
10,LightGBM,One-step,0.0,10,33.59771435702015,0.9139146780202244,52.86120063229102,8.424351091857677,106.0952953071915,30.17,0.93,31.44,6.63,81.39,3.4277143570201503,0.1136133363281455,0.016085321979775635,0.017296045139543692,21.421200632291022,0.681335897973633,1.7943510918576768,0.2706411903254415,24.705295307191506,0.3035421465436971
10,LightGBM,H-step,0.0,2,1.6630823690998464,0.9708024501285784,1.024525549978865,3.257903973222306,11.069710463795996,2.3,0.96,1.61,3.99,13.4,0.6369176309001534,0.27692070908702326,0.01080245012857839,0.011252552217269157,0.5854744500211351,0.3636487267212019,0.7320960267776941,0.18348271347811881,2.3302895362040044,0.17390220419432867
10,LightGBM,H-step,0.0,10,1.9551489685420615,0.9827440488426442,3.721518358913648,1.901069009980143,26.54447496145041,1.98,0.98,4.76,2.3,29.18,0.024851031457938433,0.012551025988857795,0.002744048842644231,0.002800049839432889,1.038481641086352,0.2181684119929311,0.39893099001985677,0.17344825653037252,2.6355250385495914,0.09031956951849182
10,LSTM,One-step,0.0,2,1.2668830189717233,0.9695228462556096,0.9529267290552472,3.416073955902189,10.6919149027845,1.31,0.98,1.13,2.69,12.8,0.04311698102827677,0.03291372597578379,0.0104771537443904,0.010690973208561633,0.17707327094475267,0.15670200968562184,0.7260739559021889,0.26991596873687324,2.1080850972155005,0.16469414821996098
10,LSTM,One-step,0.0,10,15.001839481520776,0.923747919665022,40.48445170809217,7.614883712679911,86.53705211581526,15.11,0.93,44.67,6.96,98.03,0.10816051847922381,0.007158207708750749,0.0062520803349780385,0.006722667026858106,4.185548291907828,0.09369931255670087,0.6548837126799114,0.09409248745401026,11.492947884184744,0.11723908889304034
10,LSTM,H-step,0.0,2,1.276400723372925,0.9720797646399876,0.944543117161136,3.13048852068389,10.820807614221923,1.54,0.97,1.25,3.68,11.81,0.26359927662707494,0.17116836144615255,0.0020797646399876024,0.002144087257719178,0.30545688283886396,0.24436550627109116,0.5495114793161102,0.14932377155329082,0.9891923857780771,0.08375888109890577
10,LSTM,H-step,0.0,10,1.478696635303172,0.9812468589009532,3.620854956635605,2.066450104442102,25.71234565310135,1.21,0.98,4.5,2.63,27.63,0.2686966353031721,0.22206333496129926,0.0012468589009532183,0.0012723050009726716,0.879145043364395,0.19536556519208778,0.5635498955578977,0.214277526828098,1.9176543468986473,0.06940478997099701
10,ES,One-step,0.3,2,1.996410209020375,0.9504215277340105,1.857990315714883,5.579073237368843,16.79992058169604,1.96,0.95,1.78,5.76,17.34,0.03641020902037506,0.018576637255293398,0.00042152773401049615,0.0004437134042215749,0.07799031571488291,0.04381478410948478,0.1809267626311568,0.03141089629013139,0.5400794183039608,0.031146448575776284
10,ES,One-step,0.3,10,29.17717921593491,0.8838472184183616,77.25464935571043,10.73013716049929,133.53624447757525,28.45,0.88,83.52,11.02,136.6,0.7271792159349104,0.02555990214182462,0.003847218418361553,0.004371839111774492,6.265350644289569,0.07501617150729849,0.2898628395007101,0.026303342967396563,3.063755522424742,0.022428664146594012
